ReviewID,CustomerID,ProductID,ReviewText,Rating,ReviewDate
396,144,161,Average Womens Sneakers.,3,2025-11-13 05:14:25.279698
397,3932,32,Love this Shirts!,4,2025-12-19 05:14:25.279698
398,4088,156,Average Pants.,3,2025-11-04 05:14:25.279698
399,1740,394,Satisfactory Shirts.,3,2025-12-09 05:14:25.279698
400,4347,198,Amazing Shoes!,4,2025-11-08 05:14:25.279698
401,3077,2,Poor quality Womens Sneakers!,2,2025-12-04 05:14:25.279698
402,966,246,Very good Pants!,5,2025-12-25 05:14:25.279698
403,3408,459,Excellent Accessories!,5,2025-12-06 05:14:25.279698
404,49,41,Not good Womens Sneakers!,2,2025-12-15 05:14:25.279698
405,2419,39,Okay Shoes.,3,2025-12-06 05:14:25.279698
406,1313,273,Love this Accessories!,4,2025-11-12 05:14:25.279698
407,2719,316,Too small Shoes!,2,2025-12-25 05:14:25.279698
408,3959,349,Amazing Mens Jackets!,4,2025-11-04 05:14:25.279698
409,3330,416,Very good Accessories!,5,2025-12-02 05:14:25.279698
410,1694,87,Great Mens Jackets!,4,2025-12-31 05:14:25.279698
411,2243,411,Too small Mens Jackets!,2,2025-11-18 05:14:25.279698
412,198,236,Too small Shoes!,1,2025-12-16 05:14:25.279698
413,478,80,Bad Womens Sneakers!,1,2025-12-21 05:14:25.279698
414,3840,312,Disappointed Womens Sneakers!,2,2025-12-18 05:14:25.279698
415,228,450,Bad Mens Jackets!,1,2025-11-10 05:14:25.279698
416,1651,79,Very good Pants!,4,2025-12-09 05:14:25.279698
417,187,367,Excellent Dresses!,5,2025-12-07 05:14:25.279698
418,66,158,Not good Shoes!,1,2025-12-01 05:14:25.279698
419,417,360,Okay Accessories.,3,2025-11-21 05:14:25.279698
420,1438,130,Okay Accessories.,3,2025-12-18 05:14:25.279698
421,4933,416,Satisfactory Shirts.,3,2025-11-06 05:14:25.279698
422,259,292,Great Pants!,5,2025-11-28 05:14:25.279698
423,127,465,Great Dresses!,5,2025-11-30 05:14:25.279698
424,4638,190,Disappointed Shirts!,2,2025-11-19 05:14:25.279698
425,1347,367,Okay Accessories.,3,2025-12-30 05:14:25.279698
426,237,176,Excellent Mens Jackets!,5,2025-12-16 05:14:25.279698
427,2347,422,Satisfactory Pants.,3,2025-12-05 05:14:25.279698
428,268,499,Poor quality Womens Sneakers!,2,2025-12-26 05:14:25.279698
429,1220,388,Too small Shirts!,1,2025-12-11 05:14:25.279698
430,1813,447,Poor quality Accessories!,1,2025-12-14 05:14:25.279698
431,1761,39,Amazing Pants!,5,2025-12-15 05:14:25.279698
432,2549,63,Too small Shirts!,1,2025-11-18 05:14:25.279698
433,3446,241,Too small Dresses!,2,2025-12-03 05:14:25.279698
434,1109,458,Poor quality Shirts!,2,2025-12-05 05:14:25.279698
435,485,484,Too small Pants!,2,2025-12-28 05:14:25.279698
436,2282,98,Disappointed Dresses!,2,2025-12-24 05:14:25.279698
437,816,284,Not good Womens Sneakers!,1,2025-12-03 05:14:25.279698
438,3396,32,Satisfactory Dresses.,3,2025-11-12 05:14:25.279698
439,966,277,Bad Mens Jackets!,2,2025-11-30 05:14:25.279698
440,963,202,Not good Womens Sneakers!,2,2025-11-03 05:14:25.279698
441,1733,9,Love this Shirts!,5,2025-11-10 05:14:25.279698
442,1354,178,Not good Mens Jackets!,2,2025-11-15 05:14:25.279698
443,4920,114,Great Womens Sneakers!,4,2025-12-04 05:14:25.279698
444,1562,386,Disappointed Dresses!,2,2025-12-27 05:14:25.279698
445,4500,422,Disappointed Shoes!,2,2025-12-17 05:14:25.279698
446,1925,419,Excellent Mens Jackets!,4,2025-11-10 05:14:25.279698
447,4905,285,Love this Shoes!,5,2025-12-09 05:14:25.279698
448,3506,335,Average Dresses.,3,2025-11-23 05:14:25.279698
449,1082,215,Great Dresses!,4,2025-11-14 05:14:25.279698
450,4054,210,Very good Dresses!,5,2025-11-15 05:14:25.279698
451,639,94,Bad Mens Jackets!,1,2025-12-03 05:14:25.279698
452,1291,500,Not good Dresses!,2,2025-12-19 05:14:25.279698
453,2619,494,Excellent Accessories!,5,2025-12-09 05:14:25.279698
454,3076,433,Excellent Pants!,5,2025-11-20 05:14:25.279698
455,1358,238,Not good Shirts!,1,2025-12-19 05:14:25.279698
456,3160,486,Disappointed Pants!,2,2025-11-18 05:14:25.279698
457,4056,229,Excellent Womens Sneakers!,4,2025-11-21 05:14:25.279698
458,3773,101,Great Womens Sneakers!,5,2025-12-29 05:14:25.279698
459,3423,128,Satisfactory Womens Sneakers.,3,2025-11-29 05:14:25.279698
460,1905,481,Excellent Womens Sneakers!,5,2025-12-28 05:14:25.279698
461,2028,54,Disappointed Womens Sneakers!,2,2025-12-17 05:14:25.279698
462,1849,421,Average Pants.,3,2025-11-10 05:14:25.279698
463,2033,2,Too small Accessories!,1,2025-11-20 05:14:25.279698
464,80,272,Satisfactory Womens Sneakers.,3,2025-12-23 05:14:25.279698
465,310,56,Great Womens Sneakers!,4,2025-11-27 05:14:25.279698
466,1563,262,Too small Mens Jackets!,2,2025-12-11 05:14:25.279698
467,1393,500,Love this Mens Jackets!,4,2025-12-03 05:14:25.279698
468,3300,266,Satisfactory Shirts.,3,2025-11-11 05:14:25.279698
469,2252,305,Very good Womens Sneakers!,4,2025-11-10 05:14:25.279698
470,1060,281,Disappointed Dresses!,1,2025-11-25 05:14:25.279698
471,1142,9,Too small Pants!,2,2025-12-07 05:14:25.279698
472,2862,490,Satisfactory Pants.,3,2025-11-05 05:14:25.279698
473,3458,102,Love this Accessories!,5,2025-12-04 05:14:25.279698
474,1152,275,Not good Pants!,1,2025-11-21 05:14:25.279698
475,2424,212,Too small Womens Sneakers!,2,2025-12-18 05:14:25.279698
476,3277,493,Too small Shirts!,2,2025-11-23 05:14:25.279698
477,831,207,Excellent Dresses!,4,2025-12-05 05:14:25.279698
478,863,372,Okay Accessories.,3,2026-01-01 05:14:25.279698
479,1085,384,Amazing Womens Sneakers!,5,2025-11-18 05:14:25.279698
480,3109,198,Excellent Shoes!,4,2025-11-21 05:14:25.279698
481,2581,433,Too small Womens Sneakers!,1,2025-12-12 05:14:25.279698
482,2815,212,Love this Shirts!,5,2025-12-31 05:14:25.279698
483,1801,218,Poor quality Accessories!,1,2025-12-25 05:14:25.279698
484,2529,127,Great Shirts!,4,2025-11-16 05:14:25.279698
485,4156,268,Satisfactory Pants.,3,2025-11-11 05:14:25.279698
486,25,391,Excellent Mens Jackets!,4,2025-12-23 05:14:25.279698
487,1190,442,Excellent Pants!,5,2025-12-20 05:14:25.279698
488,4296,69,Bad Shoes!,2,2025-12-14 05:14:25.279698
489,2873,82,Too small Shoes!,1,2025-12-14 05:14:25.279698
490,4040,457,Okay Pants.,3,2025-11-08 05:14:25.279698
491,3730,375,Satisfactory Accessories.,3,2025-11-16 05:14:25.279698
492,3346,307,Bad Dresses!,2,2025-11-10 05:14:25.279698
493,2205,159,Love this Mens Jackets!,5,2025-11-25 05:14:25.279698
494,1242,232,Okay Shoes.,3,2025-11-19 05:14:25.279698
495,2104,133,Love this Dresses!,4,2025-11-23 05:14:25.279698
496,4965,2,Great Shirts!,5,2025-11-28 05:14:25.279698
497,3865,222,Too small Shirts!,2,2025-11-21 05:14:25.279698
498,1779,272,Too small Womens Sneakers!,2,2025-12-28 05:14:25.279698
499,2520,328,Great Dresses!,5,2025-11-30 05:14:25.279698
500,1354,260,Love this Shirts!,4,2025-11-26 05:14:25.279698
501,1573,270,Satisfactory Shoes.,3,2025-12-01 05:14:25.279698
502,3318,341,Love this Shirts!,5,2026-01-01 05:14:25.279698
503,858,157,Satisfactory Dresses.,3,2025-12-28 05:14:25.279698
504,1993,196,Okay Pants.,3,2025-12-05 05:14:25.279698
505,3693,212,Okay Shirts.,3,2025-11-19 05:14:25.279698
506,395,99,Disappointed Shoes!,2,2025-11-16 05:14:25.279698
507,2550,205,Great Womens Sneakers!,4,2025-12-05 05:14:25.279698
508,3467,280,Excellent Shirts!,5,2025-12-12 05:14:25.279698
509,3787,24,Very good Accessories!,4,2025-12-09 05:14:25.279698
510,3277,431,Amazing Accessories!,4,2025-12-15 05:14:25.279698
511,742,7,Not good Shirts!,1,2025-11-10 05:14:25.279698
512,4124,287,Amazing Accessories!,4,2025-11-23 05:14:25.279698
513,2102,150,Poor quality Shoes!,1,2025-11-11 05:14:25.279698
514,623,62,Amazing Accessories!,5,2025-12-18 05:14:25.279698
515,2292,274,Not good Pants!,2,2025-11-10 05:14:25.279698
516,1103,265,Too small Womens Sneakers!,2,2025-12-29 05:14:25.279698
517,2839,40,Not good Accessories!,1,2025-11-29 05:14:25.279698
518,2863,17,Not good Womens Sneakers!,1,2025-11-09 05:14:25.279698
519,4605,280,Very good Womens Sneakers!,4,2025-12-02 05:14:25.279698
520,1362,432,Very good Shoes!,5,2025-12-31 05:14:25.279698
521,3047,442,Love this Dresses!,4,2025-11-17 05:14:25.279698
522,4679,314,Too small Mens Jackets!,1,2025-12-07 05:14:25.279698
523,1463,4,Disappointed Mens Jackets!,2,2025-12-25 05:14:25.279698
524,204,231,Satisfactory Dresses.,3,2025-12-18 05:14:25.279698
525,2078,116,Excellent Mens Jackets!,4,2025-12-29 05:14:25.279698
526,749,354,Poor quality Shoes!,1,2025-12-24 05:14:25.279698
527,1503,63,Disappointed Mens Jackets!,1,2025-12-07 05:14:25.279698
528,3217,420,Great Pants!,5,2025-12-22 05:14:25.279698
529,868,176,Disappointed Womens Sneakers!,2,2025-11-21 05:14:25.279698
530,1422,359,Not good Mens Jackets!,1,2025-11-14 05:14:25.279698
531,633,453,Very good Mens Jackets!,4,2025-12-06 05:14:25.279698
532,4590,289,Excellent Shirts!,5,2025-11-20 05:14:25.279698
533,275,459,Love this Dresses!,5,2025-12-20 05:14:25.279698
534,1291,33,Amazing Womens Sneakers!,4,2025-11-07 05:14:25.279698
535,4681,463,Amazing Dresses!,4,2025-11-15 05:14:25.279698
536,1531,145,Love this Shirts!,5,2025-12-28 05:14:25.279698
537,3669,106,Amazing Womens Sneakers!,5,2025-12-10 05:14:25.279698
538,3050,341,Excellent Womens Sneakers!,4,2025-11-09 05:14:25.279698
539,1628,307,Satisfactory Dresses.,3,2025-12-31 05:14:25.279698
540,3542,174,Very good Mens Jackets!,5,2025-12-12 05:14:25.279698
541,3885,186,Love this Mens Jackets!,5,2025-11-16 05:14:25.279698
542,1522,364,Too small Shoes!,2,2025-12-13 05:14:25.279698
543,2692,41,Great Mens Jackets!,5,2025-12-27 05:14:25.279698
544,2059,310,Satisfactory Dresses.,3,2025-12-10 05:14:25.279698
545,1381,132,Poor quality Dresses!,1,2025-11-07 05:14:25.279698
546,3763,411,Love this Shoes!,5,2025-12-09 05:14:25.279698
547,4180,307,Excellent Mens Jackets!,5,2026-01-01 05:14:25.279698
548,1720,174,Bad Pants!,1,2025-12-06 05:14:25.279698
549,2824,297,Excellent Dresses!,4,2025-11-27 05:14:25.279698
550,308,140,Poor quality Accessories!,2,2025-11-25 05:14:25.279698
551,4114,305,Great Dresses!,4,2025-12-08 05:14:25.279698
552,92,185,Very good Shirts!,5,2025-12-31 05:14:25.279698
553,3131,383,Not good Mens Jackets!,2,2025-11-16 05:14:25.279698
554,4838,241,Too small Accessories!,2,2025-11-21 05:14:25.279698
555,4661,243,Amazing Pants!,4,2025-11-05 05:14:25.279698
556,1338,194,Love this Shirts!,4,2025-12-14 05:14:25.279698
557,501,37,Excellent Mens Jackets!,5,2025-11-08 05:14:25.279698
558,1068,473,Very good Shoes!,5,2025-12-23 05:14:25.279698
559,2422,497,Disappointed Dresses!,2,2025-11-17 05:14:25.279698
560,4055,494,Amazing Womens Sneakers!,5,2025-12-04 05:14:25.279698
561,2950,427,Poor quality Pants!,1,2025-12-06 05:14:25.279698
562,1567,6,Not good Shoes!,2,2025-12-16 05:14:25.279698
563,4260,368,Excellent Pants!,4,2025-12-02 05:14:25.279698
564,1059,377,Poor quality Womens Sneakers!,2,2025-12-07 05:14:25.279698
565,3865,122,Too small Pants!,2,2025-11-25 05:14:25.279698
566,3718,391,Very good Shirts!,4,2025-11-21 05:14:25.279698
567,4943,485,Bad Mens Jackets!,2,2025-12-07 05:14:25.279698
568,1844,448,Love this Accessories!,5,2025-11-05 05:14:25.279698
569,3272,311,Disappointed Mens Jackets!,2,2025-11-27 05:14:25.279698
570,2358,130,Excellent Shoes!,5,2025-11-12 05:14:25.279698
571,2840,446,Excellent Accessories!,4,2025-12-05 05:14:25.279698
572,2075,281,Bad Womens Sneakers!,1,2025-12-01 05:14:25.279698
573,2116,271,Poor quality Womens Sneakers!,2,2025-11-08 05:14:25.279698
574,223,455,Average Mens Jackets.,3,2025-12-27 05:14:25.279698
575,2875,484,Not good Mens Jackets!,2,2025-11-16 05:14:25.279698
576,4709,102,Amazing Womens Sneakers!,4,2025-12-23 05:14:25.279698
577,875,254,Poor quality Mens Jackets!,2,2025-11-12 05:14:25.279698
578,3791,283,Bad Dresses!,2,2025-11-16 05:14:25.279698
579,3898,8,Poor quality Shirts!,1,2025-12-09 05:14:25.279698
580,4635,317,Amazing Dresses!,4,2025-12-27 05:14:25.279698
581,296,115,Disappointed Shirts!,1,2025-11-26 05:14:25.279698
582,1508,193,Too small Shirts!,1,2026-01-01 05:14:25.279698
583,2652,432,Poor quality Mens Jackets!,2,2025-12-17 05:14:25.279698
584,3360,493,Amazing Dresses!,5,2025-11-10 05:14:25.279698
585,3924,482,Love this Shoes!,5,2025-11-28 05:14:25.279698
586,3954,280,Too small Accessories!,1,2025-12-15 05:14:25.279698
587,4270,131,Disappointed Dresses!,1,2025-12-19 05:14:25.279698
588,1315,258,Bad Accessories!,1,2025-11-12 05:14:25.279698
589,1699,309,Satisfactory Accessories.,3,2025-12-27 05:14:25.279698
590,1658,372,Bad Shoes!,2,2025-12-30 05:14:25.279698
591,3581,75,Bad Pants!,1,2025-11-27 05:14:25.279698
592,2734,105,Very good Womens Sneakers!,4,2025-12-15 05:14:25.279698
593,508,233,Bad Shirts!,2,2025-11-30 05:14:25.279698
594,959,387,Too small Shirts!,1,2025-12-06 05:14:25.279698
595,4192,317,Excellent Dresses!,5,2025-11-24 05:14:25.279698
596,2382,115,Bad Shoes!,2,2025-12-13 05:14:25.279698
597,884,98,Bad Mens Jackets!,2,2025-11-17 05:14:25.279698
598,893,31,Satisfactory Shirts.,3,2025-12-16 05:14:25.279698
599,2053,213,Bad Pants!,1,2025-11-10 05:14:25.279698
600,990,328,Very good Mens Jackets!,5,2025-12-07 05:14:25.279698
601,4456,411,Bad Mens Jackets!,2,2025-12-05 05:14:25.279698
602,170,486,Too small Shoes!,2,2025-11-09 05:14:25.279698
603,806,410,Not good Dresses!,1,2025-12-25 05:14:25.279698
604,474,304,Amazing Dresses!,4,2025-11-15 05:14:25.279698
605,2474,368,Bad Pants!,2,2025-11-26 05:14:25.279698
606,4367,348,Disappointed Accessories!,1,2025-11-06 05:14:25.279698
607,3467,30,Satisfactory Mens Jackets.,3,2025-11-22 05:14:25.279698
608,3909,108,Amazing Pants!,5,2025-11-12 05:14:25.279698
609,2408,474,Bad Shirts!,1,2025-11-14 05:14:25.279698
610,3057,74,Not good Womens Sneakers!,1,2025-12-25 05:14:25.279698
611,3081,370,Excellent Accessories!,5,2025-12-23 05:14:25.279698
612,1899,74,Satisfactory Mens Jackets.,3,2025-12-08 05:14:25.279698
613,2441,200,Okay Pants.,3,2025-12-11 05:14:25.279698
614,2183,130,Not good Pants!,1,2025-11-07 05:14:25.279698
615,2030,446,Excellent Womens Sneakers!,4,2025-11-16 05:14:25.279698
616,2904,93,Too small Shoes!,2,2025-11-26 05:14:25.279698
617,434,11,Love this Dresses!,4,2025-11-14 05:14:25.279698
618,1832,430,Great Mens Jackets!,5,2025-11-26 05:14:25.279698
619,4211,149,Okay Womens Sneakers.,3,2025-12-17 05:14:25.279698
620,4269,332,Excellent Accessories!,5,2025-11-08 05:14:25.279698
621,2437,222,Not good Pants!,1,2025-12-17 05:14:25.279698
622,2714,315,Great Mens Jackets!,5,2025-11-30 05:14:25.279698
623,3200,356,Very good Dresses!,5,2025-11-28 05:14:25.279698
624,3710,163,Too small Dresses!,2,2025-11-11 05:14:25.279698
625,38,34,Satisfactory Shirts.,3,2025-12-04 05:14:25.279698
626,167,91,Disappointed Accessories!,1,2025-12-18 05:14:25.279698
627,4812,447,Too small Mens Jackets!,2,2025-11-05 05:14:25.279698
628,1597,204,Amazing Mens Jackets!,5,2025-12-15 05:14:25.279698
629,2644,2,Very good Shirts!,4,2025-12-13 05:14:25.279698
630,3047,1,Love this Womens Sneakers!,4,2025-12-24 05:14:25.279698
631,1607,194,Disappointed Womens Sneakers!,1,2025-12-21 05:14:25.279698
632,4630,96,Okay Dresses.,3,2026-01-01 05:14:25.279698
633,283,389,Not good Mens Jackets!,1,2025-11-20 05:14:25.279698
634,2172,180,Poor quality Shirts!,1,2025-12-08 05:14:25.279698
635,2806,487,Average Dresses.,3,2025-12-24 05:14:25.279698
636,4885,187,Poor quality Dresses!,1,2025-11-04 05:14:25.279698
637,3397,178,Disappointed Dresses!,1,2025-12-09 05:14:25.279698
638,1225,422,Amazing Shirts!,5,2025-11-05 05:14:25.279698
639,473,470,Excellent Pants!,4,2025-12-03 05:14:25.279698
640,13,196,Very good Pants!,5,2025-11-21 05:14:25.279698
641,4519,138,Love this Shoes!,4,2025-12-05 05:14:25.279698
642,2409,462,Very good Womens Sneakers!,5,2025-11-20 05:14:25.279698
643,884,363,Okay Womens Sneakers.,3,2025-11-03 05:14:25.279698
644,5000,62,Great Dresses!,5,2025-12-23 05:14:25.279698
645,2778,169,Okay Shoes.,3,2025-12-05 05:14:25.279698
646,3168,348,Poor quality Pants!,1,2025-12-04 05:14:25.279698
647,3418,251,Very good Accessories!,5,2025-11-13 05:14:25.279698
648,1897,418,Bad Pants!,2,2025-11-03 05:14:25.279698
649,1787,171,Excellent Dresses!,4,2025-11-17 05:14:25.279698
650,1205,216,Excellent Dresses!,4,2025-12-10 05:14:25.279698
651,588,255,Average Mens Jackets.,3,2025-12-16 05:14:25.279698
652,21,316,Satisfactory Shirts.,3,2025-12-14 05:14:25.279698
653,2378,9,Great Shirts!,4,2025-12-24 05:14:25.279698
654,1837,96,Disappointed Pants!,2,2025-12-31 05:14:25.279698
655,4465,128,Too small Pants!,2,2025-12-24 05:14:25.279698
656,1447,231,Excellent Pants!,5,2025-11-22 05:14:25.279698
657,3937,484,Not good Womens Sneakers!,1,2025-11-16 05:14:25.279698
658,568,493,Disappointed Mens Jackets!,2,2025-12-10 05:14:25.279698
659,3739,399,Poor quality Womens Sneakers!,1,2025-12-08 05:14:25.279698
660,917,197,Average Mens Jackets.,3,2025-11-19 05:14:25.279698
661,4115,336,Poor quality Mens Jackets!,1,2025-12-20 05:14:25.279698
662,4248,203,Average Dresses.,3,2025-11-22 05:14:25.279698
663,909,105,Great Dresses!,4,2025-11-29 05:14:25.279698
664,759,423,Too small Pants!,1,2025-12-08 05:14:25.279698
665,947,41,Great Womens Sneakers!,5,2025-12-10 05:14:25.279698
666,1794,413,Average Shoes.,3,2025-12-03 05:14:25.279698
667,946,476,Not good Mens Jackets!,2,2025-12-28 05:14:25.279698
668,1839,254,Not good Dresses!,1,2025-12-03 05:14:25.279698
669,3312,133,Amazing Dresses!,4,2025-11-19 05:14:25.279698
670,4921,218,Amazing Shirts!,4,2025-12-16 05:14:25.279698
671,1536,340,Love this Womens Sneakers!,4,2025-11-09 05:14:25.279698
672,1452,97,Excellent Shirts!,5,2025-12-30 05:14:25.279698
673,4691,97,Love this Accessories!,5,2025-12-28 05:14:25.279698
674,4980,257,Poor quality Accessories!,1,2025-12-24 05:14:25.279698
675,3706,133,Not good Shoes!,2,2025-11-26 05:14:25.279698
676,3129,416,Love this Accessories!,4,2025-11-18 05:14:25.279698
677,2234,152,Excellent Shoes!,5,2025-12-12 05:14:25.279698
678,4408,4,Satisfactory Shoes.,3,2025-11-23 05:14:25.279698
679,4823,247,Great Mens Jackets!,5,2025-11-24 05:14:25.279698
680,4491,470,Poor quality Pants!,1,2025-11-22 05:14:25.279698
681,2524,252,Poor quality Accessories!,1,2025-12-16 05:14:25.279698
682,4437,411,Not good Dresses!,2,2025-11-16 05:14:25.279698
683,4759,160,Excellent Womens Sneakers!,4,2025-12-27 05:14:25.279698
684,2600,43,Excellent Womens Sneakers!,5,2025-11-20 05:14:25.279698
685,2326,340,Disappointed Mens Jackets!,2,2025-11-27 05:14:25.279698
686,2212,267,Poor quality Accessories!,2,2025-12-23 05:14:25.279698
687,404,281,Not good Shirts!,2,2025-12-04 05:14:25.279698
688,3700,241,Okay Shirts.,3,2025-11-14 05:14:25.279698
689,2985,192,Average Dresses.,3,2025-12-13 05:14:25.279698
690,2461,219,Amazing Pants!,5,2025-11-26 05:14:25.279698
691,2030,67,Love this Accessories!,5,2025-12-14 05:14:25.279698
692,1894,110,Bad Shirts!,2,2025-12-15 05:14:25.279698
693,1601,240,Too small Womens Sneakers!,2,2025-12-16 05:14:25.279698
694,1300,71,Love this Shirts!,5,2025-11-08 05:14:25.279698
695,3884,474,Love this Accessories!,5,2025-12-10 05:14:25.279698
696,1989,109,Poor quality Shoes!,2,2025-12-31 05:14:25.279698
697,3768,8,Bad Accessories!,2,2025-12-19 05:14:25.279698
698,2853,78,Love this Shirts!,4,2025-11-18 05:14:25.279698
699,3544,421,Great Mens Jackets!,4,2025-11-25 05:14:25.279698
700,4434,403,Very good Pants!,5,2025-12-18 05:14:25.279698
701,1392,349,Okay Accessories.,3,2025-12-07 05:14:25.279698
702,3054,202,Okay Shirts.,3,2025-12-19 05:14:25.279698
703,3651,341,Not good Shoes!,2,2025-11-23 05:14:25.279698
704,3780,215,Average Dresses.,3,2025-12-08 05:14:25.279698
705,3038,67,Bad Shoes!,1,2025-12-17 05:14:25.279698
706,2325,423,Very good Accessories!,4,2025-12-23 05:14:25.279698
707,859,153,Amazing Pants!,5,2025-11-27 05:14:25.279698
708,3905,425,Average Mens Jackets.,3,2025-12-20 05:14:25.279698
709,3660,359,Too small Shoes!,2,2025-11-26 05:14:25.279698
710,2163,240,Love this Accessories!,5,2025-12-14 05:14:25.279698
711,711,310,Excellent Shirts!,4,2025-11-26 05:14:25.279698
712,3994,373,Not good Accessories!,1,2025-12-22 05:14:25.279698
713,905,367,Okay Accessories.,3,2025-12-11 05:14:25.279698
714,2234,193,Bad Accessories!,1,2025-12-12 05:14:25.279698
715,1458,335,Excellent Dresses!,4,2025-11-28 05:14:25.279698
716,2590,44,Bad Shoes!,2,2025-12-23 05:14:25.279698
717,2271,246,Great Dresses!,4,2025-12-26 05:14:25.279698
718,4719,100,Not good Shirts!,1,2025-12-03 05:14:25.279698
719,394,316,Average Womens Sneakers.,3,2025-12-13 05:14:25.279698
720,4217,15,Too small Womens Sneakers!,1,2025-12-12 05:14:25.279698
721,2720,434,Okay Shoes.,3,2026-01-01 05:14:25.279698
722,1333,62,Satisfactory Mens Jackets.,3,2025-12-11 05:14:25.279698
723,299,137,Poor quality Mens Jackets!,1,2025-12-06 05:14:25.279698
724,2959,163,Average Shirts.,3,2025-12-03 05:14:25.279698
725,2877,86,Not good Womens Sneakers!,2,2025-11-13 05:14:25.279698
726,1234,377,Average Shirts.,3,2025-11-03 05:14:25.279698
727,3045,108,Great Mens Jackets!,5,2025-12-04 05:14:25.279698
728,3875,393,Poor quality Pants!,2,2025-11-22 05:14:25.279698
729,4516,368,Excellent Dresses!,4,2025-12-23 05:14:25.279698
730,4385,138,Disappointed Pants!,2,2025-12-09 05:14:25.279698
731,4289,36,Poor quality Shoes!,1,2025-12-15 05:14:25.279698
