ReviewID,CustomerID,ProductID,ReviewText,Rating
728,3661,168,Love this Dresses!,4
729,4928,262,Average Mens Jackets.,3
730,3162,121,Okay Womens Sneakers.,3
731,2417,9,Satisfactory Womens Sneakers.,3
732,388,301,Very good Accessories!,5
733,1847,197,Not good Pants!,1
734,3181,277,Satisfactory Pants.,3
735,4873,260,Excellent Accessories!,4
736,3341,373,Too small Pants!,2
737,1839,147,Satisfactory Womens Sneakers.,3
738,532,429,Poor quality Pants!,1
739,4139,413,Okay Shoes.,3
740,172,109,Poor quality Shirts!,2
741,1268,6,Average Dresses.,3
742,1378,71,Bad Pants!,1
743,2085,73,Not good Womens Sneakers!,2
744,2144,73,Very good Accessories!,5
745,4930,442,Great Shoes!,4
746,605,425,Not good Mens Jackets!,1
747,1793,395,Satisfactory Dresses.,3
748,2635,53,Too small Pants!,2
749,1891,450,Not good Mens Jackets!,1
750,4247,434,Poor quality Dresses!,2
751,1965,213,Great Mens Jackets!,5
752,987,345,Poor quality Mens Jackets!,2
753,767,384,Satisfactory Womens Sneakers.,3
754,3387,33,Too small Mens Jackets!,1
755,791,341,Love this Shoes!,4
756,2060,35,Not good Womens Sneakers!,1
757,1393,454,Disappointed Shoes!,1
758,4594,211,Too small Womens Sneakers!,2
759,462,427,Bad Shoes!,2
760,2769,490,Too small Womens Sneakers!,2
761,3156,177,Excellent Womens Sneakers!,5
762,1695,111,Disappointed Dresses!,1
763,1428,475,Disappointed Shoes!,1
764,4422,105,Satisfactory Mens Jackets.,3
765,572,339,Amazing Shoes!,5
766,435,400,Disappointed Womens Sneakers!,2
767,1667,89,Excellent Dresses!,4
768,4206,220,Disappointed Mens Jackets!,1
769,3558,99,Satisfactory Shoes.,3
770,1711,485,Bad Womens Sneakers!,1
771,2691,232,Okay Dresses.,3
772,2238,170,Disappointed Shirts!,1
773,3881,23,Amazing Mens Jackets!,4
774,3140,462,Disappointed Dresses!,1
775,545,352,Bad Womens Sneakers!,1
776,2722,61,Very good Shirts!,5
777,2471,305,Bad Pants!,1
778,2972,157,Okay Accessories.,3
779,2933,340,Poor quality Shoes!,2
780,3890,414,Amazing Shirts!,5
781,4480,14,Excellent Mens Jackets!,4
782,3393,481,Average Shirts.,3
783,3476,270,Disappointed Shirts!,1
784,3083,44,Okay Pants.,3
785,1649,402,Excellent Dresses!,4
786,3335,75,Very good Pants!,5
787,3005,327,Bad Mens Jackets!,1
788,512,180,Average Shoes.,3
789,429,20,Very good Accessories!,5
790,1232,446,Love this Accessories!,4
791,2411,226,Poor quality Mens Jackets!,2
792,2899,141,Okay Dresses.,3
793,4245,107,Too small Womens Sneakers!,2
794,211,458,Bad Womens Sneakers!,2
795,3738,436,Average Shirts.,3
796,4860,9,Too small Shirts!,1
797,3472,380,Not good Accessories!,2
798,568,162,Excellent Shirts!,4
799,3278,159,Amazing Accessories!,5
800,3698,349,Too small Shirts!,2
801,4199,292,Very good Mens Jackets!,4
802,2223,196,Satisfactory Mens Jackets.,3
803,2742,35,Satisfactory Pants.,3
804,1960,417,Excellent Pants!,5
805,4928,387,Okay Accessories.,3
806,2326,366,Very good Womens Sneakers!,5
807,4950,162,Poor quality Dresses!,2
808,1520,126,Average Accessories.,3
809,1777,373,Average Pants.,3
810,1614,329,Bad Dresses!,1
811,4041,413,Average Dresses.,3
812,2918,311,Not good Dresses!,1
813,2657,472,Great Pants!,4
814,2920,261,Poor quality Mens Jackets!,1
815,3208,296,Bad Shoes!,1
816,4170,396,Love this Mens Jackets!,5
817,950,25,Poor quality Mens Jackets!,1
818,3385,472,Not good Shoes!,2
819,2195,404,Great Shirts!,4
820,964,27,Okay Shirts.,3
821,421,488,Satisfactory Shirts.,3
822,3806,229,Not good Pants!,2
823,3697,391,Bad Accessories!,2
824,715,216,Not good Shoes!,2
825,4709,282,Poor quality Shoes!,1
826,2788,426,Bad Dresses!,2
827,403,212,Too small Dresses!,2
828,207,457,Not good Mens Jackets!,1
829,3508,234,Too small Shirts!,2
830,3845,131,Okay Womens Sneakers.,3
831,3461,176,Very good Womens Sneakers!,4
832,3887,104,Bad Dresses!,2
833,362,452,Satisfactory Dresses.,3
834,626,81,Okay Shoes.,3
835,597,84,Not good Shirts!,1
836,4713,95,Disappointed Shoes!,2
837,4677,490,Poor quality Shoes!,1
838,2314,163,Excellent Shoes!,5
839,4123,321,Satisfactory Shirts.,3
840,4660,135,Satisfactory Pants.,3
841,307,97,Excellent Mens Jackets!,4
842,3630,250,Too small Pants!,1
843,3514,150,Amazing Mens Jackets!,4
844,3665,203,Great Dresses!,5
845,365,24,Not good Dresses!,1
846,1469,238,Not good Mens Jackets!,1
847,2079,50,Okay Shoes.,3
848,2063,88,Disappointed Shirts!,2
849,4825,47,Very good Mens Jackets!,5
850,2748,299,Great Pants!,5
851,116,267,Love this Mens Jackets!,4
852,4948,467,Excellent Womens Sneakers!,4
853,2025,324,Poor quality Accessories!,2
854,1075,248,Very good Dresses!,4
855,4455,453,Disappointed Dresses!,2
856,2249,460,Amazing Pants!,5
857,1689,226,Not good Shoes!,2
858,700,181,Excellent Shirts!,4
859,1367,283,Bad Mens Jackets!,1
860,647,119,Great Womens Sneakers!,5
861,1305,296,Satisfactory Mens Jackets.,3
862,2115,314,Satisfactory Mens Jackets.,3
863,3835,310,Not good Accessories!,2
864,2161,247,Very good Accessories!,5
865,3695,37,Too small Accessories!,2
866,1998,26,Very good Dresses!,4
867,322,327,Great Shoes!,4
868,2494,322,Too small Mens Jackets!,1
869,4322,159,Not good Accessories!,2
870,2375,97,Love this Dresses!,4
871,4062,344,Too small Accessories!,2
872,4137,435,Too small Pants!,1
873,4672,66,Amazing Mens Jackets!,4
874,314,436,Disappointed Accessories!,2
875,1554,121,Satisfactory Mens Jackets.,3
876,1226,101,Love this Womens Sneakers!,5
877,1790,17,Not good Womens Sneakers!,1
878,2352,454,Disappointed Shoes!,1
879,3241,43,Amazing Dresses!,5
880,1990,97,Amazing Mens Jackets!,5
881,137,261,Okay Accessories.,3
882,1220,18,Poor quality Womens Sneakers!,2
883,4082,100,Disappointed Accessories!,1
884,3241,421,Satisfactory Pants.,3
885,2110,272,Disappointed Shirts!,2
886,4491,129,Too small Shoes!,1
887,805,470,Amazing Mens Jackets!,4
888,4578,396,Poor quality Shoes!,1
889,516,322,Love this Accessories!,5
890,181,307,Bad Accessories!,2
891,596,67,Love this Shoes!,5
892,545,88,Not good Shirts!,2
893,4944,453,Very good Shirts!,5
894,1369,118,Poor quality Pants!,1
895,4597,347,Very good Dresses!,4
896,1767,445,Bad Accessories!,1
897,2548,476,Okay Dresses.,3
898,944,334,Okay Shoes.,3
899,4223,427,Excellent Accessories!,5
900,212,141,Not good Mens Jackets!,1
901,2816,185,Average Shoes.,3
902,3359,247,Love this Womens Sneakers!,5
903,3515,483,Poor quality Shirts!,2
904,2784,488,Poor quality Shirts!,1
905,2946,371,Love this Accessories!,4
906,428,199,Amazing Pants!,4
907,2509,459,Not good Womens Sneakers!,1
908,2002,101,Not good Shoes!,2
909,443,339,Great Mens Jackets!,5
910,2002,54,Satisfactory Pants.,3
911,471,384,Bad Shirts!,1
912,3627,165,Excellent Womens Sneakers!,5
913,575,4,Not good Dresses!,2
914,556,197,Great Womens Sneakers!,4
915,4598,86,Love this Womens Sneakers!,4
916,4752,24,Amazing Womens Sneakers!,4
917,4718,482,Great Shirts!,5
918,4239,32,Disappointed Shoes!,2
919,3412,346,Bad Womens Sneakers!,2
920,2157,309,Poor quality Accessories!,2
921,2731,498,Too small Shoes!,1
922,1459,419,Excellent Accessories!,4
923,4744,344,Too small Pants!,2
924,684,38,Too small Dresses!,2
925,3938,118,Not good Womens Sneakers!,1
926,84,404,Very good Mens Jackets!,5
927,2496,88,Poor quality Accessories!,2
928,3731,341,Amazing Shoes!,4
929,1672,53,Amazing Shirts!,4
930,2351,172,Love this Dresses!,4
931,4964,362,Too small Mens Jackets!,1
932,55,251,Not good Accessories!,1
933,2236,427,Poor quality Mens Jackets!,1
934,3414,122,Love this Dresses!,5
935,193,457,Average Mens Jackets.,3
936,881,425,Bad Shirts!,1
937,1468,57,Too small Shirts!,1
938,4602,367,Poor quality Accessories!,1
939,4944,47,Satisfactory Shirts.,3
940,850,18,Satisfactory Mens Jackets.,3
941,3691,98,Poor quality Shoes!,2
942,3776,321,Too small Pants!,1
943,2221,129,Okay Dresses.,3
944,3300,167,Excellent Accessories!,5
945,1505,53,Satisfactory Womens Sneakers.,3
946,2382,179,Bad Accessories!,1
947,2989,490,Bad Shoes!,1
948,1346,91,Amazing Pants!,4
949,3418,225,Bad Shirts!,1
950,4487,271,Great Mens Jackets!,5
951,237,494,Great Pants!,4
952,2055,290,Average Accessories.,3
953,222,190,Excellent Shirts!,4
954,3151,152,Excellent Womens Sneakers!,4
955,4286,296,Not good Dresses!,1
956,3992,87,Amazing Accessories!,4
957,1422,292,Poor quality Shoes!,1
958,83,39,Amazing Pants!,5
959,2016,263,Too small Mens Jackets!,1
960,1802,445,Not good Mens Jackets!,1
961,4466,276,Average Mens Jackets.,3
962,246,59,Too small Pants!,2
963,2659,373,Poor quality Dresses!,1
964,236,302,Not good Pants!,2
965,151,257,Satisfactory Shirts.,3
966,391,45,Okay Dresses.,3
967,237,48,Okay Shirts.,3
968,4859,275,Great Dresses!,4
969,3549,56,Average Pants.,3
970,3532,286,Poor quality Womens Sneakers!,1
971,2227,485,Too small Pants!,1
972,3286,101,Bad Dresses!,2
973,783,115,Too small Accessories!,2
974,4589,421,Not good Shoes!,2
975,561,97,Okay Pants.,3
976,4396,413,Too small Mens Jackets!,2
977,1392,350,Poor quality Shirts!,2
978,144,431,Not good Mens Jackets!,1
979,2859,179,Not good Dresses!,1
980,1374,245,Okay Womens Sneakers.,3
981,2154,366,Average Shoes.,3
982,2321,263,Very good Womens Sneakers!,5
983,3564,426,Okay Womens Sneakers.,3
984,3724,6,Great Mens Jackets!,5
985,2908,353,Not good Shoes!,2
986,3352,70,Bad Shirts!,1
987,1564,322,Excellent Shoes!,4
988,1494,316,Satisfactory Shirts.,3
989,340,8,Love this Pants!,4
990,570,375,Average Shoes.,3
991,4095,212,Too small Womens Sneakers!,1
992,1531,25,Too small Accessories!,1
993,3883,484,Great Womens Sneakers!,5
994,4569,339,Great Shoes!,5
995,658,359,Too small Shoes!,2
996,1997,260,Disappointed Pants!,2
997,3214,253,Poor quality Mens Jackets!,2
998,1166,29,Poor quality Dresses!,1
999,1473,292,Satisfactory Pants.,3
1000,4314,295,Disappointed Accessories!,1
1001,2898,43,Excellent Dresses!,5
1002,555,247,Very good Womens Sneakers!,5
1003,693,138,Excellent Womens Sneakers!,4
1004,689,51,Amazing Shoes!,5
1005,3165,496,Poor quality Shoes!,1
1006,3184,465,Disappointed Dresses!,2
1007,1802,426,Too small Accessories!,2
1008,381,275,Average Shoes.,3
1009,2227,48,Not good Shoes!,1
1010,286,9,Very good Shirts!,4
1011,2095,192,Too small Accessories!,2
1012,4113,46,Great Shoes!,5
1013,1586,477,Okay Shoes.,3
1014,3180,8,Too small Womens Sneakers!,2
1015,1277,260,Not good Mens Jackets!,2
1016,650,470,Very good Shoes!,4
1017,3726,228,Amazing Shirts!,4
1018,4018,266,Bad Pants!,2
1019,4690,454,Satisfactory Shoes.,3
1020,3860,200,Love this Dresses!,5
1021,4133,432,Bad Shoes!,2
1022,4905,318,Great Dresses!,4
1023,4405,282,Very good Shirts!,5
1024,3054,93,Okay Shoes.,3
1025,4866,167,Very good Mens Jackets!,5
1026,3547,300,Great Shoes!,5
1027,1727,28,Average Dresses.,3
1028,3610,373,Love this Accessories!,4
1029,4805,259,Love this Accessories!,5
1030,211,397,Excellent Dresses!,4
1031,1070,84,Okay Accessories.,3
1032,2094,173,Bad Dresses!,2
1033,858,444,Great Mens Jackets!,5
1034,1040,107,Not good Mens Jackets!,1
1035,1485,152,Not good Shoes!,1
1036,3011,71,Okay Womens Sneakers.,3
1037,3789,350,Bad Dresses!,1
1038,4514,182,Very good Pants!,4
1039,901,21,Great Shoes!,4
1040,2850,164,Very good Accessories!,5
1041,997,275,Excellent Mens Jackets!,5
1042,1970,26,Bad Mens Jackets!,2
1043,865,80,Amazing Womens Sneakers!,4
1044,3065,288,Great Shirts!,5
1045,4877,138,Satisfactory Shirts.,3
1046,3274,215,Too small Accessories!,2
1047,2894,120,Love this Shoes!,4
1048,1611,479,Amazing Womens Sneakers!,5
1049,4582,181,Not good Mens Jackets!,1
1050,581,323,Love this Womens Sneakers!,5
1051,983,446,Poor quality Pants!,1
1052,1165,260,Too small Accessories!,1
1053,487,268,Love this Mens Jackets!,4
1054,4459,215,Very good Shirts!,4
1055,4454,184,Excellent Mens Jackets!,4
1056,1520,238,Excellent Shirts!,4
1057,1325,495,Okay Pants.,3
1058,1488,413,Disappointed Dresses!,1
1059,3597,293,Poor quality Mens Jackets!,2
1060,4028,15,Satisfactory Dresses.,3
1061,4743,215,Disappointed Shirts!,2
1062,4525,45,Very good Womens Sneakers!,4
1063,3091,374,Satisfactory Pants.,3
1064,1876,410,Bad Shirts!,1
1065,1272,347,Amazing Mens Jackets!,5
1066,4420,125,Too small Shirts!,1
1067,4704,404,Satisfactory Shoes.,3
1068,4217,298,Too small Shirts!,2
1069,1421,372,Bad Accessories!,1
1070,2810,118,Poor quality Mens Jackets!,1
1071,4244,478,Very good Dresses!,5
1072,3033,45,Average Pants.,3
1073,3707,499,Bad Dresses!,1
1074,1865,112,Bad Dresses!,1
1075,2903,177,Great Pants!,5
1076,2823,17,Bad Shoes!,1
1077,1199,71,Satisfactory Pants.,3
1078,2239,454,Not good Womens Sneakers!,1
1079,502,282,Love this Dresses!,4
1080,1161,392,Too small Dresses!,2
1081,78,247,Great Shoes!,4
1082,3674,434,Very good Pants!,4
1083,1066,132,Very good Pants!,5
1084,1307,313,Great Shoes!,4
1085,3228,330,Great Mens Jackets!,4
1086,816,232,Poor quality Mens Jackets!,1
1087,4934,87,Not good Womens Sneakers!,2
1088,4554,121,Bad Shoes!,2
1089,3810,249,Great Mens Jackets!,5
1090,3982,94,Average Dresses.,3
1091,1103,226,Excellent Accessories!,4
1092,530,481,Too small Accessories!,1
1093,3342,194,Not good Mens Jackets!,1
1094,178,6,Disappointed Dresses!,2
1095,4655,90,Not good Shoes!,2
1096,2168,345,Love this Shoes!,5
1097,3056,47,Satisfactory Dresses.,3
1098,3128,62,Not good Mens Jackets!,1
1099,2577,262,Average Accessories.,3
1100,1817,74,Very good Pants!,4
1101,4850,402,Very good Accessories!,5
1102,4310,54,Not good Womens Sneakers!,1
1103,20,204,Very good Pants!,4
1104,2751,228,Average Dresses.,3
1105,1821,75,Too small Dresses!,1
1106,3152,181,Bad Pants!,2
1107,3882,465,Poor quality Mens Jackets!,1
1108,3950,308,Very good Shirts!,4
1109,4451,84,Disappointed Shirts!,1
1110,1266,78,Amazing Dresses!,4
1111,26,43,Bad Mens Jackets!,1
1112,1054,271,Amazing Pants!,4
1113,2350,121,Average Dresses.,3
1114,3091,133,Average Shirts.,3
1115,841,28,Satisfactory Accessories.,3
1116,150,480,Okay Pants.,3
1117,275,399,Very good Dresses!,5
1118,326,34,Average Mens Jackets.,3
1119,1659,273,Amazing Shirts!,4
1120,176,464,Poor quality Dresses!,1
1121,149,418,Satisfactory Shoes.,3
1122,4755,244,Love this Mens Jackets!,4
1123,1275,123,Satisfactory Pants.,3
1124,9,342,Poor quality Dresses!,1
1125,788,167,Too small Shoes!,1
1126,2635,319,Satisfactory Pants.,3
1127,4628,114,Disappointed Mens Jackets!,2
1128,2230,100,Okay Shoes.,3
1129,3735,463,Satisfactory Pants.,3
1130,941,394,Poor quality Mens Jackets!,2
1131,1144,332,Disappointed Mens Jackets!,2
1132,4621,57,Great Shoes!,5
1133,2483,388,Not good Dresses!,1
1134,2009,449,Poor quality Shirts!,2
1135,4448,426,Bad Shirts!,2
1136,1387,199,Great Pants!,4
1137,3265,491,Average Dresses.,3
1138,2032,443,Not good Accessories!,1
1139,4898,341,Love this Shirts!,5
1140,2730,406,Great Shirts!,5
1141,1265,241,Amazing Accessories!,4
1142,4348,354,Average Pants.,3
1143,502,226,Not good Womens Sneakers!,1
1144,3940,21,Bad Mens Jackets!,2
1145,2482,2,Disappointed Accessories!,2
1146,3186,496,Excellent Accessories!,4
1147,1296,270,Too small Mens Jackets!,1
1148,3343,131,Amazing Shoes!,5
1149,950,338,Amazing Pants!,5
1150,3245,310,Average Womens Sneakers.,3
1151,4284,92,Too small Dresses!,1
1152,3474,37,Very good Womens Sneakers!,5
1153,654,296,Okay Womens Sneakers.,3
1154,1937,340,Bad Accessories!,1
1155,3550,188,Disappointed Pants!,1
1156,3978,379,Very good Mens Jackets!,4
1157,1829,250,Not good Pants!,2
1158,4489,45,Not good Pants!,2
1159,1845,344,Okay Shirts.,3
1160,1572,428,Excellent Dresses!,4
1161,2639,493,Average Shoes.,3
1162,4703,258,Great Pants!,4
1163,4932,95,Disappointed Shoes!,1
1164,1649,174,Amazing Shirts!,4
1165,227,265,Okay Mens Jackets.,3
1166,4500,474,Great Shoes!,4
1167,2000,329,Disappointed Womens Sneakers!,1
1168,4233,178,Poor quality Mens Jackets!,1
1169,3631,497,Average Shirts.,3
1170,1452,400,Too small Dresses!,2
1171,2276,44,Average Shoes.,3
1172,2245,95,Excellent Womens Sneakers!,4
1173,2638,251,Excellent Mens Jackets!,5
1174,3075,481,Bad Dresses!,2
1175,1887,72,Average Pants.,3
1176,698,108,Satisfactory Accessories.,3
1177,3701,149,Satisfactory Accessories.,3
1178,3143,393,Poor quality Shoes!,1
1179,2882,86,Too small Mens Jackets!,1
1180,2395,191,Disappointed Dresses!,2
1181,1655,151,Love this Accessories!,4
1182,3301,402,Average Pants.,3
1183,3207,45,Excellent Dresses!,4
1184,1404,264,Great Shoes!,4
1185,2033,457,Satisfactory Pants.,3
1186,1786,67,Satisfactory Womens Sneakers.,3
1187,397,275,Great Accessories!,4
1188,1337,252,Excellent Shoes!,4
1189,1948,11,Bad Shoes!,1
1190,4019,215,Bad Shirts!,2
1191,3781,284,Great Dresses!,5
1192,1932,371,Great Womens Sneakers!,4
1193,1573,239,Not good Pants!,1
1194,341,281,Great Dresses!,4
1195,3678,16,Excellent Dresses!,5
1196,815,350,Bad Dresses!,1
1197,4170,371,Okay Pants.,3
1198,799,311,Excellent Dresses!,4
1199,772,247,Disappointed Pants!,1
1200,2129,433,Average Shirts.,3
1201,2515,379,Satisfactory Mens Jackets.,3
1202,3815,284,Too small Pants!,2
1203,3010,486,Disappointed Shirts!,1
1204,1807,155,Too small Womens Sneakers!,1
1205,2582,358,Okay Pants.,3
1206,2428,471,Satisfactory Pants.,3
1207,3276,232,Excellent Dresses!,4
1208,4330,223,Excellent Mens Jackets!,5
1209,3887,180,Love this Mens Jackets!,5
1210,2297,478,Love this Pants!,5
1211,335,91,Too small Dresses!,1
1212,4573,409,Great Shoes!,4
1213,2720,489,Excellent Accessories!,4
1214,3161,301,Excellent Pants!,5
1215,2588,281,Love this Accessories!,4
1216,1884,89,Too small Dresses!,1
1217,2994,54,Not good Accessories!,2
1218,1887,392,Great Shoes!,4
1219,1885,143,Satisfactory Accessories.,3
1220,928,216,Not good Accessories!,2
1221,3205,294,Love this Pants!,4
1222,4144,144,Okay Womens Sneakers.,3
1223,4290,117,Poor quality Accessories!,1
1224,4020,85,Average Accessories.,3
1225,1422,247,Great Dresses!,4
1226,1424,458,Too small Womens Sneakers!,2
1227,3887,321,Not good Shoes!,2
1228,3242,177,Amazing Pants!,5
1229,3694,252,Not good Accessories!,1
1230,3593,34,Disappointed Shoes!,2
1231,4826,439,Amazing Shirts!,4
1232,2318,477,Excellent Mens Jackets!,4
1233,4721,397,Amazing Womens Sneakers!,4
1234,4458,492,Poor quality Mens Jackets!,1
1235,1494,365,Not good Accessories!,2
1236,1147,289,Disappointed Womens Sneakers!,1
1237,724,321,Love this Mens Jackets!,4
1238,2133,432,Average Accessories.,3
1239,3000,337,Excellent Accessories!,4
1240,1245,107,Disappointed Shoes!,1
1241,2401,207,Great Shoes!,4
1242,3620,193,Average Shirts.,3
1243,3896,482,Satisfactory Dresses.,3
1244,3727,202,Great Shoes!,5
1245,598,435,Disappointed Accessories!,2
1246,1836,456,Satisfactory Accessories.,3
1247,2111,140,Very good Dresses!,5
1248,1868,285,Poor quality Mens Jackets!,1
1249,152,350,Bad Accessories!,2
1250,1774,374,Satisfactory Accessories.,3
1251,3661,25,Great Womens Sneakers!,5
1252,1501,208,Too small Dresses!,1
1253,3860,172,Bad Mens Jackets!,2
1254,312,487,Amazing Accessories!,4
1255,1090,240,Excellent Shoes!,5
1256,3977,198,Poor quality Dresses!,2
1257,3884,204,Too small Mens Jackets!,1
1258,1934,30,Bad Accessories!,2
1259,1331,397,Great Dresses!,5
1260,1170,29,Amazing Shoes!,5
1261,449,484,Very good Dresses!,4
1262,3233,4,Bad Accessories!,1
1263,3616,157,Bad Shirts!,1
1264,1923,49,Satisfactory Womens Sneakers.,3
1265,4804,146,Amazing Shirts!,4
1266,535,136,Amazing Mens Jackets!,4
1267,4603,223,Poor quality Shirts!,2
1268,3395,214,Poor quality Shoes!,2
1269,4699,436,Satisfactory Dresses.,3
1270,3172,304,Too small Pants!,2
1271,292,17,Too small Mens Jackets!,1
1272,2357,344,Okay Mens Jackets.,3
1273,2196,159,Poor quality Dresses!,1
1274,1168,286,Amazing Shirts!,4
1275,1530,291,Not good Shoes!,2
1276,3008,383,Disappointed Womens Sneakers!,2
1277,1793,386,Satisfactory Shirts.,3
1278,1200,343,Very good Shirts!,5
1279,1537,79,Bad Mens Jackets!,1
1280,3725,304,Bad Womens Sneakers!,1
1281,4950,463,Not good Shoes!,1
1282,741,141,Poor quality Shirts!,1
1283,1358,360,Very good Womens Sneakers!,4
1284,3626,116,Too small Shirts!,2
1285,4834,232,Great Dresses!,5
1286,4533,463,Satisfactory Dresses.,3
1287,4485,476,Great Accessories!,4
1288,4854,500,Excellent Pants!,4
1289,3642,460,Amazing Shirts!,4
1290,3173,126,Amazing Shirts!,4
1291,3146,153,Too small Shirts!,1
1292,2074,305,Very good Pants!,5
1293,3140,140,Too small Dresses!,1
1294,147,278,Average Shoes.,3
1295,4601,129,Okay Dresses.,3
1296,3149,101,Average Pants.,3
1297,1646,324,Okay Accessories.,3
1298,280,180,Excellent Dresses!,4
1299,4293,85,Love this Shirts!,4
1300,4245,346,Poor quality Dresses!,1
1301,3882,456,Excellent Shirts!,5
1302,698,4,Great Pants!,5
1303,3339,353,Bad Shirts!,1
